	date	text	source	likes	shares	year	month	day
89	2022-06-28 18:39:15	RT @Helenangel21: ✨Fab day &amp; night, shake it up, live it up, with love &amp; laughter✨ Όμορφο βραδάκι με αγάπη και χαμόγελα για όλους✨  	"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>"	0	126	2022	6	28
90	2022-06-28 18:39:02	RT @ilianewskoukos: Μία διαφορετική εικαστική έκθεση στην Αμαλιάδα: «Αγάπη για τα ζώα»  	"<a href=""https://dlvrit.com/"" rel=""nofollow"">dlvr.it</a>"	0	1	2022	6	28
91	2022-06-28 18:38:32	Μία διαφορετική εικαστική έκθεση στην Αμαλιάδα: «Αγάπη για τα ζώα»  	"<a href=""https://dlvrit.com/"" rel=""nofollow"">dlvr.it</a>"	0	1	2022	6	28
92	2022-06-28 18:38:17	@otivavai Πες τα ρε αγάπη γιατί μου έχει γυρίσει το μάτι. Αλλά αν το χασταγκ δεν έχει Πάτρα δεν αγγίζουμε τίποτα κι όλα γύρω ριμαδι	"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>"	3	0	2022	6	28
93	2022-06-28 18:37:38	"RT @loutrakiotis: Η αγάπη δεν έχει τιμή, δίνεται απλόχερα...❤️💗❤️‍🔥

Καλό βράδυ να έχετε...💟❣️  "	"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>"	0	13	2022	6	28
94	2022-06-28 18:37:06	@ian_omrf Αγάπη μου όμορφη ❤️	"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>"	0	0	2022	6	28
95	2022-06-28 18:37:03	"#GiTisElias
Μα τι παιδί είναι αυτός ο Φίλιππος.
Πονάει,στενοχωριέται,αλλά παίρνει ευχαρίστηση από την ευχαρίστηση της γυναίκας του..
Αν δεν είναι αυτό αγάπη, τότε τι είναι???"	"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>"	12	0	2022	6	28
96	2022-06-28 18:36:59	"""Δεν μισούμε τις γυναίκες. Απλά θέλουμε να ράψουμε τις γυναίκες που δεν θέλουν παιδιά""

Μακάρι η Ελλάδα να αδειάσει από γυναίκες.  

Δεν αξίζετε αγάπη και συντροφιά. Δεν αξίζετε ευγένεια και κοινωνική συναναστροφή.

Αυτό που αξίζετε είναι να πεθάνετε μόνοι σας.  "	"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>"	0	0	2022	6	28
97	2022-06-28 18:36:54	"RT @NikiAndAndrew: Μαρία Πρωτόπαππα:

""Η αγάπη του Αντώνη και της Μαρίνας είναι ένα γλυκό παραμύθι!"" 

Η γλυκιά παρένθεση που λατρέψαμε, μέ…"	"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>"	0	10	2022	6	28
98	2022-06-28 18:35:57	"Περήφανοι είμαστε για τα παιδιά μας όταν… όταν τίποτα. Είμαστε περήφανοι για αυτά. Τελεία. Όχι μόνο όταν τα καταφέρνουν στις εξετάσεις. Η αγάπη είναι χωρίς προϋποθέσεις. Άνευ όρων και ορίων.

#NicolaSmyrnakis #IslandofMan #children #πανελληνιες2022"	"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>"	2	1	2022	6	28
99	2022-06-28 18:35:51	&lt;&lt;Το εμαθες αγαπη μου οτι μεθαυριο που παντρευτομαστε, εχει και ο @thanasima_agna γενεθλια και θα χει διπλη χαρα το # στη #GitisElias ετσι??&gt;&gt;  	"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>"	9	0	2022	6	28
100	2022-06-28 18:35:26	Η αγάπη δεν πληγώνει ποτέ.... Οι άνθρωποι πληγώνουν... Στο όνομα της	"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>"	13	10	2022	6	28
101	2022-06-28 18:34:43	"@Adamant19482884 Χρόνια πολλά,  καλά, κι ευτυχισμένα Αδαμαντια μου.
Γεματα αγάπη κ χαρά.🥰🍀❤🌻🎂  "	"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>"	1	1	2022	6	28
102	2022-06-28 18:34:12	RT @Linam751: Με αγάπη!!#πατρα  	"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>"	0	7	2022	6	28
103	2022-06-28 18:34:07	RT @konstantina_kkk: Πεγκυ, μοναδική μου αγάπη	"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>"	0	1	2022	6	28
104	2022-06-28 18:31:03	"@canalwaysleep Ε🥺🥺🥺
Συμφωνώ κι από συναδέλφους της που άκουσα λένε ότι παίζει τόσο φυσικά, το οποίο φαίνεται βέβαια. Της βγαίνει αβίαστα με την τόση μεγάλη αγάπη που τρέφει για την Κρήτη της 🤍"	"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>"	1	0	2022	6	28
105	2022-06-28 18:30:22	Ότι παίρνει κάνεις στη ζωή καλό είναι. Άλλοι παίρνουν λεφτά, άλλοι αγάπη, άλλοι τα πάνω τους, άλλοι τα βουνά και κάποιοι άλλοι τον πούλο.	"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>"	34	31	2022	6	28
106	2022-06-28 18:30:20	"RT @stoixeiorafa: #AgriesMelisses

- Ξέρω ότι δεν μπορείτε να παντρευτείτε με τη μαμά, μου το εξήγησε ο θείος Λάμπρος. Για αυτό είμαι στενα…"	"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>"	0	6	2022	6	28
107	2022-06-28 18:29:49	Πεγκυ, μοναδική μου αγάπη	"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>"	1	1	2022	6	28
108	2022-06-28 18:29:05	"Κάποιες φορές, η απόφαση να σταματήσεις 
να δίνεις την αγάπη σου εκεί που δεν την εκτιμούν,είναι η απόδειξη ότι άρχισες να αγαπάς 
τον εαυτό σου..."	"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>"	2	1	2022	6	28
109	2022-06-28 18:28:44	"RT @AM_Ypersip: Η αγάπη τους, η λατρεία τους, όλο το έργο. 😍❤️
#sasmos #ΜΑζι #ΑΜ"	"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>"	0	5	2022	6	28
110	2022-06-28 18:27:14	@ZavitsaEva Σε ευχαριστώ πολυυυ αγάπη❤😘 🥺😍😍🥰💜	"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>"	0	0	2022	6	28
111	2022-06-28 18:25:45	@LilliumLoves Άστο βρε αγάπη,ότι και να έγινε  δε μιλας στη κάμερα αφήνοντας υπονοούμενα για την ηθική της άλλης.	"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>"	0	0	2022	6	28
112	2022-06-28 18:25:41	@fountoulakou Σιγά την αγάπη. Απλά θέλουν ο ένας τον άλλον σύμμαχο για τις ψήφους στα συμβούλια	"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>"	1	0	2022	6	28
113	2022-06-28 18:25:30	Όμορφη γλυκιά καλήνυκτα και όνειρα γλυκά μελενια όμορφο ύπνο να έχουμε και κάλο ξημερώμα με υγεία αγάπη και καλή καρδιά μία όμορφη ευλογημένη αυριανή με τους αγαπημένους μάς γύρω μάς με υγεία αγάπη και καλή καρδιά 🌹💐💖💗💗🙏  	"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>"	2	0	2022	6	28
114	2022-06-28 18:25:18	@to_sgartili Μόνο αγάπη για το σύμβολο. Ότι πει χαλάλι!	"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>"	0	0	2022	6	28
115	2022-06-28 18:23:34	"RT @p21_314: ""..και μόνο εσύ ξέρεις
πόσο πονάει η αγάπη
η αγάπη της ύλης
μόνο εγώ ξέρω
πως κάποτε ήσαν ένα
και τα δυο, φως και χώμα
μες στο…"	"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>"	0	8	2022	6	28
116	2022-06-28 18:23:05	Τώρα κι αυτή την ξαφνική αγάπη του Αρη στην Ασημινα δεν την πολύ καταλαβαίνω 🤔🤔🤔 #survivorGR	"<a href=""http://twitter.com/#!/download/ipad"" rel=""nofollow"">Twitter for iPad</a>"	6	0	2022	6	28
117	2022-06-28 18:22:34	"RT @AssosBig: Τι είναι η αγάπη;
Δεν είναι συμπόνια μήτε καλοσύνη
Στη συμπόνια είναι δύο, αυτός που πονάει κι αυτός που συμπονάει 
Στην καλο…"	"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>"	0	5	2022	6	28
118	2022-06-28 18:22:12	"RT @memes4vri1: Αγάπη κονσέρβα σε τιμή ευκαιρίας
🙏🙇🖤🌹
#quote #love  "	"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>"	0	7	2022	6	28
119	2022-06-28 18:21:43	RT @DimKastrinos: Σήμερα κάνουμε αποτοξίνωση από το εμμονικό χάσταγκ του #survivorGR και το στημένο παιχνιδάκι,που έχει κουράσει.Επιστρέφου…	"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>"	0	6	2022	6	28
120	2022-06-28 18:21:27	RT @ChrisMyriok: Παραλία Τριόπετρας.... Ρέθυμνο ❤️ αγάπη μου  	"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>"	0	16	2022	6	28
121	2022-06-28 18:20:57	RT @mairidimitriou: ΚΑΛΌ ΒΡΆΔΥ ΣΕ ΌΛΟΥΣ ΜΕ ΥΓΕΊΑ ΚΑΙ ΑΓΆΠΗ 😘❤🌹  	"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>"	0	1	2022	6	28
122	2022-06-28 18:19:38	@Anamariapsychar Χρόνια πολλά Χιλλιοχρονη με υγεία πάνω απολα και ότι επιθυμείς εύχομαι από καρδιάς να το αποκτήσεις!Φιλιά πολλά!Όμορφα να περάσεις αγάπη μου γλυκιά!	"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>"	1	0	2022	6	28
123	2022-06-28 18:18:27	"RT @allSasmosAA: ""O ήλιος είσαι μάνα μου"" (166) #AAmazi #sasmos #cancelStavros H αγάπη τους υπέρτατη ❤️❤️❤️  "	"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>"	0	11	2022	6	28
124	2022-06-28 18:18:22	"{137γ//Ευχαριστώ Ελένη 🧡}

Δέκα χρόνια  πριν η Ελένη Σταμίρη και ο Κωνσταντής Σεβαστός δε φαντάζονταν ποτέ ότι θα έρθει η ώρα που η χαρά του ενός θα δημιουργεί ενθουσιασμό στον άλλο, με κοινή συνισταμένη την αγάπη τους για τη Δρόσω 

#AgriesMelisses  "	"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>"	26	7	2022	6	28
125	2022-06-28 18:17:36	RT @tomy_poly: Καλημέρα ολη μέρα ομορφοπαιδα με αγαπη και εκτίμηση ‼️‼️‼️	"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>"	0	41	2022	6	28
126	2022-06-28 18:17:19	"RT @ntina_lk: ""Δεν μπορείς να κάνεις τίποτα για αυτό...""
Με αγάπη το κάρμα σου."	"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>"	0	6	2022	6	28
127	2022-06-28 18:17:08	ωραίοι και διπλοί γάμοι και το νόημα πως η αγάπη και η συγχώρεση όλα τα νικάει αλλά το σενάριο έχασε την ισορροπία του λόγω ρυθμού και timing. Το να αναλώνονται οι φανς σε ΔΚ vs ΑΝ είναι σαν να μας δείχνουν το δάσος και εμείς να μην κοιτάμε ούτε καν το δέντρο 👇	"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>"	3	0	2022	6	28
128	2022-06-28 18:17:02	Η αγάπη και η συγχώρεση είναι το μνμ που θέλουν να δώσουν οι σεν και το δέχομαι όμως εφόσον το δίνουν θα μπορούσαν να το προσέξουν περισσότερο. Δεν γίνεται σεναριακά την μία μέρα να μαθαίνει ο Λάμπρος την αλήθεια 24 ώρες μετά να είναι όλα λυμένα. 👇	"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>"	5	0	2022	6	28
129	2022-06-28 18:16:33	"RT @BlackMa008: Η αγάπη του ιταλικού λαού προς τον μη εκλεγμένο τραπεζίτη: ""Mario Draghi fuck you!"""	"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>"	0	9	2022	6	28
130	2022-06-28 18:14:37	RT @zoro4332: Σιθωνια αγάπη μου❤️  	"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>"	0	64	2022	6	28
131	2022-06-28 18:13:43	"Η αγάπη τους, η λατρεία τους, όλο το έργο. 😍❤️
#sasmos #ΜΑζι #ΑΜ"	"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>"	12	5	2022	6	28
132	2022-06-28 18:13:43	RT @themiskossiori: Η ζωή μας έμαθε πως αγάπη δεν είναι να κοιτάζονται δυό άνθρωποι στα μάτια, μα να κοιτάζουν και οι δυό *μαζί* προς την ί…	"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>"	0	12	2022	6	28
133	2022-06-28 18:12:06	@plittaina Πίνακας ζωγραφικής , το απόλυτο στον έρωτα και την αγάπη!	"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>"	0	0	2022	6	28
134	2022-06-28 18:10:53	"""Δεν μπορείς να κάνεις τίποτα για αυτό...""
Με αγάπη το κάρμα σου."	"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>"	5	6	2022	6	28
135	2022-06-28 18:08:26	"RT @margari15780596: Ποσό μου έλειψε να μπερδεύονται,
 οι μυρωδιές και οι αγκαλιές μας,
ερωτά μου χαιδεψέμε οπως πρίν,
κρατησέμε αγάπη μου…"	"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>"	0	4	2022	6	28
136	2022-06-28 18:08:02	@monimaneura @Giorgosstefano2 Πέγκυ μοναδική μου αγάπη 🤣	"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>"	2	0	2022	6	28
137	2022-06-28 18:07:47	RT @KarinKaterina69: Και η Κυρία Κούτρα αξίζει δικαίωση!!!! 🙏Γιατί το μόνο που έδωσε ήταν αγάπη και συμπόνια 💜💜💜💜και εισέπραξε αδιαφορία εκ…	"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>"	0	1	2022	6	28
138	2022-06-28 18:06:17	Καλοξημερωτη η νέα μέρα μας με υγεία και αγάπη εύχομαι από καρδιάς για όλο τον κόσμο.  	"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>"	1	0	2022	6	28
139	2022-06-28 18:05:16	Η πρώιμη αγάπη μου  για τον Έντγκαρ Άλλαν Πόου (Μέρος ΙΙΙ) -  #art #artist #book #biblio #literature #poe #poetry #poem #poet #sparmatseto #sparmatsetogr  	"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>"	0	0	2022	6	28
